'sequences'   'words'
omps           Thompson
omqu           Blomquist
omra           comrade
omsd           doomsday
omsk           Chomsky
omun           homunculus
omus           neuromuscular
omye           poliomyelitis
onah           Donahue
onak           Conakry
onam           sulfonamide
onap           Bonaparte
onav           Bonaventure
onba           cannonball
one'           someone'll
onea           cotoneaster
onef           coneflower
oneh           Stonehenge
Onei           Oneida
oneo           erroneous
oneu           oneupmanship
onfa           confabulate
ongt           longtime
onhe           dragonhead
onid           Leonid
onie           monies
onig           tonight
onix           Tektronix
oniz           decolonize
onki           monkish
onkl           Conklin
onla           vacationland
onle           Conley
only           only
onnu           connubial
onoi           monoid
Onon           Onondaga
onop           monopoly
onov           Donovan
onox           monoxide
onpl           commonplace
onsl           onslaught
Onta           Ontario
ontc           Montclair
ontg           Montgomery
ontm           Montmartre
ontp           Montpelier
onty           Monty
onum           monument
onut           coconut
onwi           nationwide
onyl           carbonyl
onyx           onyx
onzy           bronzy
oobe           goober
ooby           booby
oocy           oocyte
ooda           Woodard
oodm           Goodman
oodo           voodoo
oodp           woodpeck
oofl           shoofly
oofm           hoofmark
oofr           proofread
oofy           goofy
ooga           Chattanooga
oogi           boogie
ookc           bookcase
ookh           Brookhaven
ookk           bookkeep
ookm           bookmobile
ooko           lookout
ookp           bookplate
ookw           hookworm
oola           coolant
oolk           toolkit
oolo           zoology
oolp           foolproof
oolr           schoolroom
ools           toolsmith
oolt           schoolteacher
oomc           broomcorn
oome           boomerang
oomm           roommate
ooms           doomsday
oont           noontime
oope           cooperate
ooph           loophole
oopl           hoopla
oora           Bundoora
oord           coordinate
oore           Moore
oorw           doorway
oosa           Tuscaloosa
oosh           whoosh
oosi           Hoosier
oosy           choosy
oota           footage
ootf           footfall
ootn           footnote
ooty           booty
opac           opacity
opaq           opaque
opaz           topaz
opba           stopband
OPEC           OPEC
opef           hopeful
opei           Cassiopeia
opek           Topeka
Opel           Opel
opez           Lopez
Ophi           Ophiucus
opis           popish
opje           Skopje
opke           shopkeep
opli           poplin
oply           panoply
opmo           topmost
opno           topnotch
opoc           topocentric
opod           lycopodium
opov           stopover
Oppe           Oppenheimer
opre           neoprene
opsc           hopscotch
opso           topsoil
opwa           stopwatch
opwo           shopworn
opyb           copybook
opyr           copyright
opyw           copywriter
oquo           Iroquois
orai           moraine
orav           Moravia
orax           borax
oray           foray
orca           Dorcas
orco           Corcoran
orcu           porcupine
orcy           motorcycle
ordf           swordfish
ordn           ordnance
ordp           swordplay
ordt           swordtail
ordu           corduroy
ordy           wordy
oreb           scoreboard
orec           scorecard
ored           boredom
Oreg           Oregon
orei           foreign
orek           storekeep
orer           storeroom
orev           forever
orex           anorexia
orff           Hausdorff
orfo           Norfolk
orgh           sorghum
orgu           morgue
orgy           orgy
orha           Gorham
orho           orthorhombic
orib           moribund
oril           gorilla
Orio           Orion
orka           workaday
orkd           workday
orkf           workforce
orkh           workhorse
orki           hardworking
Orkn           Orkney
orkn           doorknob
orky           Gorky
Orla           Orlando
orle           Morley
Orle           Orleans
orlo           forlorn
ormb           stormbound
orns           cornstarch
ornu           cornucopia
oroe           trichloroethane
orof           chloroform
Oron           Orono
oroo           octoroon
oror           sorority
orow           Horowitz
orqu           torque
orsi           torsion
orsk           Sikorsky
orsp           fluorspar
orsw           forswear
orsy           Forsythe
Orte           Ortega
ortn           fortnight
orva           Corvallis
orve           corvette
Orvi           Orville
orvu           Corvus
orwi           Norwich
oryb           storyboard
oryl           phosphorylate
oryt           storyteller
orza           sforzando
osag           dosage
Osak           Osaka
osan           sacrosanct
osar           rosary
osbe           grosbeak
osby           Crosby
Osca           Oscar
osce           proscenium
osch           Bosch
osed           malposed
oseg           hoosegow
osei           Poseidon
osey           posey
osge           phosgene
Osgo           Osgood
osgr           Cosgrove
OSHA           OSHA
osha           goshawk
oshe           kosher
Oshk           Oshkosh
oshu           Joshua
osid           hemosiderin
osil           borosilicate
osim           dosimeter
Osir           Osiris
oske           exoskeleton
osle           Moslem
osli           gosling
Oslo           Oslo
oslo           Czechoslovakia
osme           cosmetic
osne           Posner
osoe           whosoever
osol           aerosol
osot           creosote
ospa           aerospace
ospo           cosponsor
ospr           osprey
ossc           crosscut
ossh           crosshatch
ossl           crosslink
ossm           Grossman
ossp           crosspoint
ossr           crossroad
osst           crosstalk
ostd           postdoctoral
ostf           postfix
ostg           postgraduate
Ostr           Ostrander
osts           postscript
ostw           postwar
osty           frosty
osug           autosuggestible
osve           Grosvenor
Oswa           Oswald
oswe           Boswell
osys           ecosystem
otab           potable
otac           protactinium
otba           football
otbr           footbridge
otbu           shotbush
oteb           notebook
otee           devotee
oteg           protege
otei           protein
oter           esoteric
otet           motet
otew           noteworthy
otfa           footfall
otfl           botfly
otgu           shotgun
Othe           Othello
othf           slothful
othg           Hrothgar
otid           nucleotide
otie           quotient
Otis           Otis
otli           spotlight
otme           footmen
otno           footnote
otou           riotous
otox           thyrotoxic
otpo           potpourri
otpr           footprint
otry           bigotry
otsh           hotshot
otsw           Botswana
Otta           Ottawa
ottf           Gottfried
ottk           Schottky
ottr           Cottrell
otub           protuberant
otum           scrotum
otur           cloture
otwe           footwear
otwi           notwithstanding
otwo           footwork
ou'd           you'd
ou'l           you'll
ou'r           you're
ou'v           you've
ouac           bivouac
Ouag           Ouagadougou
ouak           Nouakchott
ouba           troubador
ouci           insouciant
oudb           cloudburst
oudi           Houdini
oudy           cloudy
ouem           denouement
oufl           camouflage
ougo           Ouagadougou
ouha           brouhaha
ouin           Brillouin
oula           Missoula
oulf           soulful
ouli           ghoulish
oull           Bernoulli
oulm           foulmouth
oulo           coulomb
